curriculum_scale,limit
1.0,0.9646796584129333
1.0,0.8582543134689331
1.0,0.7769810557365417
1.0,0.8520712852478027
1.0,0.9349241852760315
1.0,0.7109584212303162
1.0,0.8319194316864014
1.0,0.805696964263916
1.0,0.7120593190193176
1.0,0.7937754392623901
1.0,0.9480289220809937
1.0,0.7870082855224609
1.0,0.9022002816200256
1.0,0.8948367834091187
1.0,0.8943823575973511
1.0,0.7064504027366638
1.0,0.8207699060440063
1.0,0.7391343712806702
1.0,0.7043882012367249
1.0,0.9465155005455017
1.0,0.9437772035598755
1.0,0.8383048176765442
1.0,0.8474656343460083
1.0,0.9446401596069336
1.0,0.8646376132965088
1.0,0.922484278678894
1.0,0.7152669429779053
1.0,0.8175740242004395
1.0,0.7454941272735596
1.0,0.9932082891464233
1.0,0.7276479601860046
1.0,0.7017819881439209
1.0,0.8161065578460693
1.0,0.899873673915863
1.0,0.7914559245109558
1.0,0.7084495425224304
1.0,0.9301544427871704
1.0,0.9453871846199036
1.0,0.9341980218887329
1.0,0.7814626097679138
1.0,0.9650598764419556
1.0,0.9004893898963928
1.0,0.8381642699241638
1.0,0.9021162986755371
1.0,0.8150969743728638
1.0,0.8110231161117554
1.0,0.9638702273368835
1.0,0.8567456007003784
1.0,0.7570182085037231
1.0,0.8731114864349365
1.0,0.9924423694610596
1.0,0.9870458245277405
1.0,0.9036633372306824
1.0,0.7672592997550964
1.0,0.7330300807952881
1.0,0.9816365838050842
1.0,0.9174548983573914
1.0,0.9719895720481873
1.0,0.9449344277381897
1.0,0.7597236037254333
1.0,0.7624971270561218
1.0,0.9938520789146423
1.0,0.8658361434936523
1.0,0.7749927043914795
1.0,0.7083494067192078
1.0,0.8530306220054626
1.0,0.8357824683189392
1.0,0.9780068397521973
1.0,0.9533908367156982
1.0,0.8574196696281433
1.0,0.9916016459465027
1.0,0.8623016476631165
1.0,0.7950488328933716
1.0,0.839687168598175
1.0,0.9252563118934631
1.0,0.7677292823791504
1.0,0.7237769961357117
1.0,0.9103906154632568
1.0,0.8465136289596558
1.0,0.7697699666023254
1.0,0.716350793838501
1.0,0.7308085560798645
1.0,0.8409119248390198
1.0,0.8824248909950256
1.0,0.761235773563385
1.0,0.7402632832527161
1.0,0.7537145614624023
1.0,0.7981777191162109
1.0,0.9359481334686279
1.0,0.7677925229072571
1.0,0.8431970477104187
1.0,0.943130612373352
1.0,0.8192179799079895
1.0,0.8196321725845337
1.0,0.7068030834197998
1.0,0.9130720496177673
1.0,0.8826741576194763
1.0,0.7953757643699646
1.0,0.9946354031562805
1.0,0.9242884516716003
1.0,0.7588590383529663
1.0,0.9673182368278503
1.0,0.948931097984314
1.0,0.9495261311531067
1.0,0.890629768371582
1.0,0.8243220448493958
1.0,0.780483603477478
1.0,0.9806617498397827
1.0,0.8267114162445068
1.0,0.7052662372589111
1.0,0.827207624912262
1.0,0.9356904625892639
1.0,0.8449355959892273
1.0,0.7051717638969421
1.0,0.93386310338974
1.0,0.8276055455207825
1.0,0.7814260721206665
1.0,0.9531576633453369
1.0,0.8428663611412048
1.0,0.8906380534172058
1.0,0.9044129848480225
1.0,0.7230042219161987
1.0,0.9071789383888245
1.0,0.9126362204551697
1.0,0.9511879086494446
1.0,0.7404245734214783
1.0,0.9189469814300537
1.0,0.8661878705024719
1.0,0.900947093963623
1.0,0.8244013786315918
1.0,0.8982566595077515
1.0,0.8902245759963989
1.0,0.8091674447059631
1.0,0.9632062911987305
1.0,0.9213391542434692
1.0,0.956646740436554
1.0,0.8915833830833435
1.0,0.9278979897499084
1.0,0.9108689427375793
1.0,0.982118546962738
1.0,0.7612099647521973
1.0,0.7683115005493164
1.0,0.8220517039299011
1.0,0.8932268619537354
1.0,0.7079600095748901
1.0,0.8367300033569336
1.0,0.7215014696121216
1.0,0.7154247164726257
1.0,0.7722532153129578
1.0,0.8457669615745544
1.0,0.8504204154014587
1.0,0.9500134587287903
1.0,0.8226425051689148
1.0,0.7252954244613647
1.0,0.7102819681167603
1.0,0.7532287240028381
1.0,0.8902817368507385
1.0,0.8775869011878967
1.0,0.7795189023017883
1.0,0.861935555934906
1.0,0.9018203616142273
1.0,0.9529764652252197
1.0,0.9176231026649475
1.0,0.9678869247436523
1.0,0.777765691280365
1.0,0.7809106111526489
1.0,0.9518454670906067
1.0,0.9344356656074524
1.0,0.7329521775245667
1.0,0.8770923018455505
1.0,0.7975254058837891
1.0,0.8696131706237793
1.0,0.7244612574577332
1.0,0.970335066318512
1.0,0.8653547167778015
1.0,0.8978491425514221
1.0,0.8349432945251465
1.0,0.9325034618377686
1.0,0.7976720929145813
1.0,0.8973944187164307
1.0,0.7369179725646973
1.0,0.8671042919158936
1.0,0.8786410689353943
1.0,0.8594950437545776
1.0,0.7100101709365845
1.0,0.8680638074874878
1.0,0.9542539715766907
1.0,0.775910496711731
1.0,0.8425015807151794
1.0,0.9262856245040894
1.0,0.7132658958435059
1.0,0.9278350472450256
1.0,0.7256295084953308
1.0,0.8408401012420654
1.0,0.8748980760574341
1.0,0.7240200042724609
1.0,0.77610182762146
1.0,0.9945461750030518
1.0,0.7500848770141602
1.0,0.8088395595550537
1.0,0.7231371402740479
1.0,0.70481938123703
1.0,0.8670806288719177
1.0,0.9784111380577087
1.0,0.8289703726768494
1.0,0.9401288628578186
1.0,0.7338881492614746
1.0,0.970124363899231
1.0,0.8107910752296448
1.0,0.8354007005691528
1.0,0.8528216481208801
1.0,0.7474024891853333
1.0,0.9743151068687439
1.0,0.9746941924095154
1.0,0.9373969435691833
1.0,0.806600034236908
1.0,0.8678967952728271
1.0,0.9821321964263916
1.0,0.8928501605987549
1.0,0.9266175031661987
1.0,0.7949284911155701
1.0,0.9949710369110107
1.0,0.9665582776069641
1.0,0.8427040576934814
1.0,0.7833484411239624
1.0,0.8297277688980103
1.0,0.7042553424835205
1.0,0.8041890859603882
1.0,0.7693420648574829
1.0,0.7368583083152771
1.0,0.9579964280128479
1.0,0.9970514178276062
1.0,0.7839874029159546
1.0,0.9629897475242615
1.0,0.972087562084198
1.0,0.9103755354881287
1.0,0.9428927898406982
1.0,0.8153191208839417
1.0,0.8132441639900208
1.0,0.7405185699462891
1.0,0.7114935517311096
1.0,0.8769968152046204
1.0,0.8041048645973206
1.0,0.8689653277397156
1.0,0.7872170209884644
1.0,0.9242773652076721
1.0,0.8933496475219727
1.0,0.8549474477767944
1.0,0.7530546188354492
1.0,0.9580758810043335
1.0,0.7183447480201721
1.0,0.7206279635429382
1.0,0.8653185963630676
1.0,0.9979798197746277
1.0,0.8294748067855835
1.0,0.7877078652381897
1.0,0.7440686821937561
1.0,0.878085732460022
1.0,0.8256146907806396
1.0,0.8970539569854736
1.0,0.9100280404090881
1.0,0.7939572930335999
1.0,0.8691799640655518
1.0,0.8273349404335022
1.0,0.9727351069450378
1.0,0.7718625068664551
1.0,0.9976530075073242
1.0,0.8249500393867493
1.0,0.9453940391540527
1.0,0.745593786239624
1.0,0.8330863118171692
1.0,0.9417316913604736
1.0,0.7873367667198181
1.0,0.919325053691864
1.0,0.8003047108650208
1.0,0.9071321487426758
1.0,0.7436025142669678
1.0,0.8017317652702332
1.0,0.9998905062675476
1.0,0.751980721950531
1.0,0.809855580329895
1.0,0.8046146035194397
1.0,0.9228077530860901
1.0,0.7825307846069336
1.0,0.8231985569000244
1.0,0.9657838940620422
1.0,0.8412674069404602
1.0,0.8158499002456665
1.0,0.7484416365623474
1.0,0.9748340845108032
1.0,0.8480482697486877
1.0,0.8136148452758789
1.0,0.8177106976509094
1.0,0.7590582370758057
1.0,0.8931438326835632
1.0,0.8601876497268677
1.0,0.8283570408821106
1.0,0.9914522767066956
1.0,0.785602331161499
1.0,0.9951622486114502
1.0,0.7175413966178894
1.0,0.8285169005393982
1.0,0.8725162148475647
1.0,0.8427689671516418
1.0,0.7245478630065918
1.0,0.7807226181030273
1.0,0.8534429669380188
1.0,0.7642290592193604
1.0,0.7398901581764221
1.0,0.919223964214325
1.0,0.8396211266517639
1.0,0.9456318616867065
1.0,0.8072742819786072
1.0,0.9630858898162842
1.0,0.7321787476539612
1.0,0.8060893416404724
1.0,0.7751168608665466
1.0,0.7104912996292114
1.0,0.8113124966621399
1.0,0.9559020400047302
1.0,0.7118626236915588
1.0,0.8169519901275635
1.0,0.9173703193664551
1.0,0.8753196001052856
1.0,0.7084088325500488
1.0,0.9154738783836365
1.0,0.9336365461349487
1.0,0.9648738503456116
1.0,0.7207309007644653
1.0,0.8682639002799988
1.0,0.822897732257843
1.0,0.975517749786377
1.0,0.8542075753211975
1.0,0.7573328614234924
1.0,0.7807303071022034
1.0,0.8499711155891418
1.0,0.7070449590682983
1.0,0.9734335541725159
1.0,0.9598596096038818
1.0,0.9797732830047607
1.0,0.7307440638542175
1.0,0.7789474129676819
1.0,0.9328912496566772
1.0,0.7188580632209778
1.0,0.8467943668365479
1.0,0.8205562829971313
1.0,0.7320114970207214
1.0,0.7144781947135925
1.0,0.9280878305435181
1.0,0.8868255019187927
1.0,0.7233294248580933
1.0,0.7146775722503662
1.0,0.9437652230262756
1.0,0.8189806342124939
1.0,0.7294314503669739
1.0,0.8240674734115601
1.0,0.8177040815353394
1.0,0.7733946442604065
1.0,0.733884871006012
1.0,0.9657706022262573
1.0,0.723577618598938
1.0,0.8152649402618408
1.0,0.9079331755638123
1.0,0.7533000111579895
1.0,0.8528872132301331
1.0,0.7837226390838623
1.0,0.7883594632148743
1.0,0.7540238499641418
1.0,0.9153240323066711
1.0,0.9608389735221863
1.0,0.7334451675415039
1.0,0.8582887649536133
1.0,0.8418456315994263
1.0,0.8083293437957764
1.0,0.9706401228904724
1.0,0.9596801400184631
1.0,0.9035510420799255
1.0,0.8462306261062622
1.0,0.7035682797431946
1.0,0.7516427636146545
1.0,0.7340088486671448
1.0,0.7785598635673523
1.0,0.9148265719413757
1.0,0.8173680305480957
1.0,0.9468141198158264
1.0,0.7208989858627319
1.0,0.8082234263420105
1.0,0.8748409748077393
1.0,0.7428560853004456
1.0,0.9638799428939819
1.0,0.9437512159347534
1.0,0.7476383447647095
1.0,0.8047808408737183
1.0,0.7080683708190918
1.0,0.7466564178466797
1.0,0.7968699932098389
1.0,0.9581576585769653
1.0,0.8392196297645569
1.0,0.798025369644165
1.0,0.7864166498184204
1.0,0.8184831142425537
1.0,0.7072032690048218
1.0,0.9561265110969543
1.0,0.7804169058799744
1.0,0.8236626386642456
1.0,0.7977015376091003
1.0,0.9424791932106018
1.0,0.8437010049819946
1.0,0.7832297682762146
1.0,0.9039590358734131
1.0,0.7863677740097046
1.0,0.8169803619384766
1.0,0.9399843215942383
1.0,0.7661502361297607
1.0,0.919974684715271
1.0,0.8044586181640625
1.0,0.7737162113189697
1.0,0.7127441763877869
1.0,0.7860338091850281
1.0,0.7345117330551147
1.0,0.9669331312179565
1.0,0.7741001844406128
1.0,0.9051647782325745
1.0,0.756600558757782
1.0,0.8376514315605164
1.0,0.7336674928665161
1.0,0.8523273468017578
1.0,0.9230496287345886
1.0,0.7833840847015381
1.0,0.8924965262413025
1.0,0.7383834719657898
1.0,0.7962453961372375
1.0,0.7219032049179077
1.0,0.9832078814506531
1.0,0.9967163801193237
1.0,0.7060688734054565
1.0,0.9052259922027588
1.0,0.8711826205253601
1.0,0.9555741548538208
1.0,0.9627727270126343
1.0,0.9386794567108154
1.0,0.7227569818496704
1.0,0.9512626528739929
1.0,0.7126994729042053
1.0,0.7435035705566406
1.0,0.9626297354698181
1.0,0.9511940479278564
1.0,0.767141580581665
1.0,0.797731876373291
1.0,0.8210389614105225
1.0,0.8439452648162842
1.0,0.9289767742156982
1.0,0.8412615656852722
1.0,0.8047118782997131
1.0,0.8395797610282898
1.0,0.9886166453361511
1.0,0.7277003526687622
1.0,0.7062011957168579
1.0,0.9695959091186523
1.0,0.9870779514312744
1.0,0.9739949107170105
1.0,0.7864140868186951
1.0,0.7099292874336243
1.0,0.7476868629455566
1.0,0.7639528512954712
1.0,0.8163502812385559
1.0,0.7806717753410339
1.0,0.8392515778541565
1.0,0.9503241181373596
1.0,0.8975056409835815
1.0,0.9966810345649719
1.0,0.7551015019416809
1.0,0.7222004532814026
1.0,0.7747575640678406
1.0,0.8348596692085266
1.0,0.9827722907066345
1.0,0.9872007966041565
1.0,0.928584635257721
1.0,0.7166740894317627
1.0,0.7794678807258606
1.0,0.725389838218689
1.0,0.9555494785308838
1.0,0.9686959385871887
1.0,0.7082633972167969
1.0,0.9051700234413147
1.0,0.83421391248703
1.0,0.7917693853378296
1.0,0.7411432266235352
1.0,0.9831143617630005
1.0,0.7457754611968994
1.0,0.9288137555122375
1.0,0.7441015839576721
1.0,0.9158554077148438
1.0,0.7919053435325623
1.0,0.8077616691589355
1.0,0.9926623702049255
1.0,0.7262961864471436
1.0,0.7828400731086731
1.0,0.8622057437896729
1.0,0.8355118036270142
1.0,0.9041846990585327
1.0,0.7151390314102173
1.0,0.8073332905769348
1.0,0.8326895236968994
1.0,0.8240863084793091
1.0,0.8575272560119629
1.0,0.8472484946250916
1.0,0.8530250191688538
1.0,0.9681148529052734
1.0,0.8208653926849365
1.0,0.8507754802703857
1.0,0.8653066754341125
1.0,0.7468215227127075
1.0,0.8381823301315308
1.0,0.7510799169540405
1.0,0.860792338848114
1.0,0.8386392593383789
1.0,0.7785695791244507
1.0,0.9794319868087769
1.0,0.7100300192832947
1.0,0.7793332934379578
1.0,0.8269209861755371
1.0,0.9824275374412537
1.0,0.7971755266189575
1.0,0.8195440173149109
1.0,0.9939342141151428
1.0,0.7884432673454285
1.0,0.9195985198020935
1.0,0.7088767290115356
1.0,0.9845146536827087
1.0,0.8024613857269287
1.0,0.9201402068138123
1.0,0.9301941394805908
1.0,0.8434110283851624
1.0,0.8866663575172424
1.0,0.7672087550163269
1.0,0.9727745056152344
1.0,0.8108729124069214
1.0,0.9800220727920532
1.0,0.8072775602340698
1.0,0.8595814108848572
1.0,0.9364140033721924
1.0,0.9948133230209351
1.0,0.7677133083343506
1.0,0.7109155654907227
1.0,0.8517088294029236
1.0,0.735956072807312
1.0,0.9103153347969055
1.0,0.8950119018554688
1.0,0.9531571269035339
1.0,0.9106377363204956
1.0,0.8366729021072388
1.0,0.7011555433273315
1.0,0.7674649953842163
1.0,0.9710832238197327
1.0,0.7218062281608582
1.0,0.7849045991897583
1.0,0.9806891679763794
1.0,0.8792216181755066
1.0,0.7542127370834351
1.0,0.9725040197372437
1.0,0.709691047668457
1.0,0.8009082674980164
1.0,0.7259238362312317
1.0,0.77024906873703
1.0,0.7389435172080994
1.0,0.7723907828330994
1.0,0.7161972522735596
1.0,0.9919736385345459
1.0,0.9443531632423401
1.0,0.9823526740074158
1.0,0.7299296259880066
1.0,0.7001417279243469
1.0,0.7475984692573547
1.0,0.7637526392936707
1.0,0.8032589554786682
1.0,0.9484186768531799
1.0,0.8194803595542908
1.0,0.8670274615287781
1.0,0.8840447664260864
1.0,0.9659789204597473
1.0,0.7628780007362366
1.0,0.7716512084007263
1.0,0.8406608700752258
1.0,0.8225359916687012
1.0,0.969531774520874
1.0,0.975588858127594
1.0,0.9812297224998474
1.0,0.8099286556243896
1.0,0.92258220911026
1.0,0.8914591073989868
1.0,0.8302618265151978
1.0,0.999357283115387
1.0,0.7247543931007385
1.0,0.7400185465812683
1.0,0.7827892899513245
1.0,0.8567822575569153
1.0,0.9818062782287598
1.0,0.8772263526916504
1.0,0.7978050708770752
1.0,0.8424501419067383
1.0,0.8721494078636169
1.0,0.746001124382019
1.0,0.7216987609863281
1.0,0.8259482383728027
1.0,0.9106069207191467
1.0,0.7874314785003662
1.0,0.9229010939598083
1.0,0.9685560464859009
1.0,0.954806923866272
1.0,0.9970189332962036
1.0,0.7259641885757446
1.0,0.8085615038871765
1.0,0.711809515953064
1.0,0.7832373976707458
1.0,0.9000523090362549
1.0,0.8045423030853271
1.0,0.8020617365837097
1.0,0.9392402768135071
1.0,0.7089422345161438
1.0,0.7785274386405945
1.0,0.8085523247718811
1.0,0.8163690567016602
1.0,0.8454133868217468
1.0,0.9233466386795044
1.0,0.8354350328445435
1.0,0.9561302661895752
1.0,0.7763293385505676
1.0,0.8833082914352417
1.0,0.7381899952888489
1.0,0.9133574962615967
1.0,0.9714908599853516
1.0,0.8979564905166626
1.0,0.9086973071098328
1.0,0.7138229608535767
1.0,0.7983344793319702
1.0,0.8250536918640137
1.0,0.7082782983779907
1.0,0.725946843624115
1.0,0.733394205570221
1.0,0.7031216621398926
1.0,0.9309509992599487
1.0,0.9937452077865601
1.0,0.9223560690879822
1.0,0.9533722400665283
1.0,0.9525449275970459
1.0,0.8601118922233582
1.0,0.7255944609642029
1.0,0.9510816931724548
1.0,0.9285205602645874
1.0,0.9367507696151733
1.0,0.746414303779602
1.0,0.8800709843635559
1.0,0.7506429553031921
1.0,0.7642074823379517
1.0,0.9059230089187622
1.0,0.7085050940513611
1.0,0.7192689180374146
1.0,0.8300226926803589
1.0,0.9731886386871338
1.0,0.7250747084617615
1.0,0.7737865447998047
1.0,0.9803155064582825
1.0,0.8722417950630188
1.0,0.8424654603004456
1.0,0.7239469289779663
1.0,0.9290098547935486
1.0,0.7502157688140869
1.0,0.8542582988739014
1.0,0.7535881400108337
1.0,0.8362213373184204
1.0,0.814873456954956
1.0,0.7343984842300415
1.0,0.8622156977653503
1.0,0.827264666557312
1.0,0.7799339890480042
1.0,0.9396185874938965
1.0,0.700072705745697
1.0,0.8888481259346008
1.0,0.8502278327941895
1.0,0.7950783967971802
1.0,0.8806145787239075
1.0,0.9713172316551208
1.0,0.9141190648078918
1.0,0.7201126217842102
1.0,0.9275813698768616
1.0,0.8235158920288086
1.0,0.987210214138031
1.0,0.7491414546966553
1.0,0.7550317645072937
1.0,0.8859133124351501
1.0,0.7890440821647644
1.0,0.8458035588264465
1.0,0.8544512987136841
1.0,0.874475359916687
1.0,0.8277960419654846
1.0,0.9859989285469055
1.0,0.9508000016212463
1.0,0.8981564044952393
1.0,0.9580409526824951
1.0,0.8617032170295715
1.0,0.8551464676856995
1.0,0.7312929630279541
1.0,0.8427606225013733
1.0,0.8207010626792908
1.0,0.7238190770149231
1.0,0.8556666374206543
1.0,0.9758111238479614
1.0,0.9868813753128052
1.0,0.9981780648231506
1.0,0.9329012632369995
1.0,0.7185431122779846
1.0,0.7274492383003235
1.0,0.9984296560287476
1.0,0.8540861010551453
1.0,0.7923269867897034
1.0,0.9361190795898438
1.0,0.7637298703193665
1.0,0.834477961063385
1.0,0.9650793671607971
1.0,0.8266847729682922
1.0,0.7169144749641418
1.0,0.8800559639930725
1.0,0.7429017424583435
1.0,0.9022960066795349
1.0,0.7547745704650879
1.0,0.8626442551612854
1.0,0.9627227187156677
1.0,0.8451904058456421
1.0,0.7160513401031494
1.0,0.9374227523803711
1.0,0.7205570936203003
1.0,0.9841916561126709
1.0,0.9754053354263306
1.0,0.9993246793746948
1.0,0.7153921127319336
1.0,0.796924352645874
1.0,0.9675849080085754
1.0,0.997298538684845
1.0,0.7214528322219849
1.0,0.786870002746582
1.0,0.9423366189002991
1.0,0.8274784684181213
1.0,0.8509461283683777
1.0,0.758615255355835
1.0,0.9857856631278992
1.0,0.8823577761650085
1.0,0.9845458269119263
1.0,0.8492503762245178
1.0,0.8633074164390564
1.0,0.7258531451225281
1.0,0.9163010120391846
1.0,0.8001659512519836
1.0,0.9872393012046814
1.0,0.7263336777687073
1.0,0.9325873851776123
1.0,0.7537105679512024
1.0,0.8704319000244141
1.0,0.7071685791015625
1.0,0.9449491500854492
1.0,0.8352859616279602
1.0,0.8646865487098694
1.0,0.8650860786437988
1.0,0.7102075815200806
1.0,0.7912636995315552
1.0,0.9688064455986023
1.0,0.7061181664466858
1.0,0.9436080455780029
1.0,0.9358471632003784
1.0,0.7589960694313049
1.0,0.8878352642059326
1.0,0.948483407497406
1.0,0.8726657032966614
1.0,0.7517691254615784
1.0,0.7962567210197449
1.0,0.9635008573532104
1.0,0.7358347773551941
1.0,0.7630904316902161
1.0,0.8655310273170471
1.0,0.9563435316085815
1.0,0.7740478515625
1.0,0.9833382964134216
1.0,0.8882585167884827
1.0,0.9265497922897339
1.0,0.9339796304702759
1.0,0.9465329647064209
1.0,0.7925460338592529
1.0,0.8766408562660217
1.0,0.9845322370529175
1.0,0.941973865032196
1.0,0.770133912563324
1.0,0.8060195446014404
1.0,0.9602301716804504
1.0,0.7973414659500122
1.0,0.9631664156913757
1.0,0.8701968789100647
1.0,0.7706615328788757
1.0,0.7510448098182678
1.0,0.7692409157752991
1.0,0.850805401802063
1.0,0.7545602917671204
1.0,0.8733538389205933
1.0,0.9690210819244385
1.0,0.9285679459571838
1.0,0.9343355894088745
1.0,0.8701397180557251
1.0,0.7479443550109863
1.0,0.7338768243789673
1.0,0.8072981238365173
1.0,0.7611662149429321
1.0,0.7345598340034485
1.0,0.743402898311615
1.0,0.8652111887931824
1.0,0.8611901998519897
1.0,0.8807867169380188
1.0,0.7023755311965942
1.0,0.9395332336425781
1.0,0.9304857850074768
1.0,0.9486803412437439
1.0,0.8534263372421265
1.0,0.9876241683959961
1.0,0.7097039222717285
1.0,0.7835937738418579
1.0,0.7947087287902832
1.0,0.9604349732398987
1.0,0.9794070720672607
1.0,0.8952233195304871
1.0,0.7854751348495483
1.0,0.7559075355529785
1.0,0.7229832410812378
1.0,0.7515945434570312
1.0,0.8903449177742004
1.0,0.8598589301109314
1.0,0.7688358426094055
1.0,0.7875361442565918
1.0,0.8250857591629028
1.0,0.8282742500305176
1.0,0.7153622508049011
1.0,0.8758226633071899
1.0,0.798814594745636
1.0,0.8880417943000793
1.0,0.980366587638855
1.0,0.7565128207206726
1.0,0.8509806394577026
1.0,0.8537653088569641
1.0,0.7198473215103149
1.0,0.8531106114387512
1.0,0.7262200713157654
1.0,0.9469946026802063
1.0,0.8576653003692627
1.0,0.8273811340332031
1.0,0.7778514623641968
1.0,0.7079319357872009
1.0,0.8842165470123291
1.0,0.7025013566017151
1.0,0.9598947167396545
1.0,0.8543285727500916
1.0,0.8251512050628662
1.0,0.9132755398750305
1.0,0.8144093751907349
1.0,0.7526350617408752
1.0,0.9226953983306885
1.0,0.7800147533416748
1.0,0.9127522706985474
1.0,0.795242965221405
1.0,0.9292622804641724
1.0,0.7553643584251404
1.0,0.8682920336723328
1.0,0.7514021396636963
1.0,0.740826427936554
1.0,0.9244579672813416
1.0,0.8082007765769958
1.0,0.752586841583252
1.0,0.7802854180335999
1.0,0.9988206028938293
1.0,0.9083561301231384
1.0,0.9467865824699402
1.0,0.7450923323631287
1.0,0.8167442679405212
1.0,0.8209410905838013
1.0,0.8920245170593262
1.0,0.7389088869094849
1.0,0.7652864456176758
1.0,0.9709084630012512
1.0,0.7126714587211609
1.0,0.7358388304710388
1.0,0.9955193400382996
1.0,0.8946640491485596
1.0,0.9363552331924438
1.0,0.7321101427078247
1.0,0.8142755031585693
1.0,0.7998602390289307
1.0,0.9057168364524841
1.0,0.9432872533798218
1.0,0.8784917593002319
1.0,0.7083930969238281
1.0,0.7883085012435913
1.0,0.7663134932518005
1.0,0.7603907585144043
1.0,0.9914851784706116
1.0,0.7531406283378601
1.0,0.9492840766906738
1.0,0.7178831696510315
1.0,0.798988938331604
1.0,0.9271791577339172
1.0,0.7245572209358215
1.0,0.8843744993209839
1.0,0.9667898416519165
1.0,0.9712526798248291
1.0,0.9230509996414185
1.0,0.9298407435417175
1.0,0.9750125408172607
1.0,0.9318963885307312
1.0,0.7375553250312805
1.0,0.7849506735801697
1.0,0.9995508193969727
1.0,0.8697465658187866
1.0,0.9327137470245361
1.0,0.9598983526229858
1.0,0.7413403391838074
1.0,0.7857728600502014
1.0,0.7598901987075806
1.0,0.958706796169281
1.0,0.7384214401245117
1.0,0.9073941707611084
1.0,0.8796980977058411
1.0,0.9096869826316833
1.0,0.9854351282119751
1.0,0.7653216123580933
1.0,0.9882932305335999
1.0,0.7341416478157043
1.0,0.7808213829994202
1.0,0.9161139726638794
1.0,0.8147448301315308
1.0,0.7085155248641968
1.0,0.7408373951911926
1.0,0.9215647578239441
1.0,0.9732912182807922
1.0,0.9841896891593933
1.0,0.7525262236595154
1.0,0.7379629611968994
1.0,0.7299648523330688
1.0,0.7466694116592407
1.0,0.7876434326171875
1.0,0.715810239315033
1.0,0.8541594743728638
1.0,0.9426083564758301
1.0,0.851588785648346
1.0,0.8453204035758972
1.0,0.7663567662239075
1.0,0.7897258996963501
1.0,0.9962754249572754
1.0,0.9558989405632019
1.0,0.897779643535614
1.0,0.8976240754127502
1.0,0.8471978902816772
1.0,0.9408908486366272
1.0,0.7658518552780151
1.0,0.7086332440376282
1.0,0.7895641922950745
1.0,0.9743615388870239
1.0,0.9324368834495544
1.0,0.9205399751663208
1.0,0.7285322546958923
1.0,0.7652050852775574
1.0,0.8473714590072632
1.0,0.9013638496398926
1.0,0.9089001417160034
1.0,0.9448572397232056
1.0,0.7735558152198792
1.0,0.9843140244483948
1.0,0.7691240906715393
1.0,0.8324062824249268
1.0,0.815231204032898
1.0,0.7731879949569702
1.0,0.995259165763855
1.0,0.9202853441238403
1.0,0.919100821018219
1.0,0.9377564191818237
1.0,0.9189358353614807
1.0,0.7686603665351868
1.0,0.8099717497825623
1.0,0.7408773303031921
1.0,0.7635313272476196
1.0,0.9393238425254822
1.0,0.7634204626083374
1.0,0.7019485831260681
1.0,0.845281183719635
1.0,0.9363524913787842
1.0,0.9670510292053223
1.0,0.7861605286598206
1.0,0.9618937373161316
1.0,0.8050265312194824
1.0,0.993824303150177
1.0,0.9263542294502258
1.0,0.9361351728439331
1.0,0.7657685875892639
1.0,0.9506320357322693
1.0,0.7569639086723328
1.0,0.9161635041236877
1.0,0.8137620091438293
1.0,0.9738534092903137
1.0,0.8798454403877258
1.0,0.9335464835166931
1.0,0.8126783967018127
1.0,0.9542334079742432
1.0,0.8114976286888123
1.0,0.7544872760772705
1.0,0.7782348990440369
1.0,0.9917261004447937
1.0,0.9046891927719116
1.0,0.7975908517837524
1.0,0.7760005593299866
1.0,0.7863354682922363
1.0,0.9917783737182617
1.0,0.8117851614952087
1.0,0.7167345285415649
1.0,0.9158503413200378
1.0,0.8165522217750549
1.0,0.8517941832542419
1.0,0.940348744392395
1.0,0.8861562013626099
1.0,0.7022766470909119
1.0,0.946983277797699
1.0,0.84232097864151
1.0,0.7926906943321228
1.0,0.8294195532798767
1.0,0.7220219969749451
1.0,0.7828710079193115
1.0,0.9503270983695984
1.0,0.9054290056228638
1.0,0.7235813736915588
1.0,0.920676052570343
1.0,0.8843240737915039
1.0,0.8479487895965576
1.0,0.8053156137466431
1.0,0.723677396774292
1.0,0.7669546604156494
1.0,0.9669778347015381
1.0,0.7352076768875122
1.0,0.9461982846260071
1.0,0.783440887928009
1.0,0.8119029998779297
1.0,0.811683714389801
1.0,0.8709713220596313
1.0,0.7156312465667725
1.0,0.7456904053688049
1.0,0.7033935189247131
1.0,0.7834134101867676
1.0,0.870442807674408
1.0,0.9334277510643005
1.0,0.8570848703384399
1.0,0.7891355156898499
1.0,0.9302664995193481
1.0,0.9943696856498718
1.0,0.7876496911048889
1.0,0.8954576849937439
1.0,0.8367220163345337
1.0,0.9203190803527832
1.0,0.7578842639923096
1.0,0.7178129553794861
1.0,0.9105756282806396
1.0,0.9013490676879883
1.0,0.8695281147956848
1.0,0.9897463321685791
1.0,0.9535905122756958
1.0,0.8579862117767334
1.0,0.8811637163162231
1.0,0.9052733182907104
1.0,0.7030172944068909
1.0,0.8759832382202148
1.0,0.8166259527206421
1.0,0.8529273867607117
1.0,0.8705017566680908
1.0,0.9077702164649963
1.0,0.7281522750854492
1.0,0.9500718712806702
1.0,0.8569402098655701
1.0,0.919023871421814
1.0,0.9433701634407043
1.0,0.8125598430633545
1.0,0.7902449369430542
1.0,0.7426310181617737
