curriculum_scale,delta_mass_kg
0.75,-0.03301353007555008
0.75,0.03395555913448334
0.75,0.036912284791469574
0.75,0.07142725586891174
0.75,0.02888987772166729
0.75,0.05788480490446091
0.75,0.04508592188358307
0.75,0.06845787167549133
0.75,0.05716267228126526
0.75,0.04091935232281685
0.75,0.0152751998975873
0.75,-0.004010353237390518
0.75,0.035434093326330185
0.75,0.025668270885944366
0.75,0.055609919130802155
0.75,-0.016818486154079437
0.75,0.0074759591370821
0.75,0.06876040995121002
0.75,0.024356864392757416
0.75,0.06320222467184067
0.75,-0.022314541041851044
0.75,0.02535206452012062
0.75,0.046307165175676346
0.75,0.07107558101415634
0.75,0.03162374719977379
0.75,0.04155309870839119
0.75,0.01265278272330761
0.75,0.04526757448911667
0.75,0.05209409445524216
0.75,0.06326232105493546
0.75,0.06073401868343353
0.75,0.053422220051288605
0.75,0.05080188065767288
0.75,0.06061013042926788
0.75,0.0367618054151535
0.75,-0.01503109559416771
0.75,-0.022108525037765503
0.75,0.05517657846212387
0.75,0.012756122276186943
0.75,-0.008430874906480312
0.75,-0.0036106635816395283
0.75,-0.022895876318216324
0.75,-0.020873695611953735
0.75,0.02446119487285614
0.75,-0.01024293527007103
0.75,-0.010517573915421963
0.75,0.010734937153756618
0.75,0.06442596018314362
0.75,0.04497526213526726
0.75,-0.022810809314250946
0.75,0.047062136232852936
0.75,-0.0005244938656687737
0.75,-0.023684436455368996
0.75,-0.011013473384082317
0.75,0.025640126317739487
0.75,0.02816822938621044
0.75,0.06987746804952621
0.75,0.07212624698877335
0.75,0.013885312713682652
0.75,0.035708148032426834
0.75,0.0408615842461586
0.75,0.027762366458773613
0.75,0.04704774543642998
0.75,0.032355353236198425
0.75,-0.009199777618050575
0.75,0.03524681180715561
0.75,-0.016738038510084152
0.75,0.023154249414801598
0.75,0.047320619225502014
0.75,0.04741339385509491
0.75,0.0691380575299263
0.75,-0.02769056335091591
0.75,-0.0034988292027264833
0.75,0.06656980514526367
0.75,-0.024792637676000595
0.75,0.07118259370326996
0.75,0.014133436605334282
0.75,0.06870599836111069
0.75,0.012930318713188171
0.75,0.005321179516613483
0.75,-0.007240249775350094
0.75,0.009011778980493546
0.75,0.020053112879395485
0.75,-0.03484713286161423
0.75,0.01582726463675499
0.75,0.012453468516469002
0.75,0.03121275082230568
0.75,0.027106788009405136
0.75,0.01732802763581276
0.75,0.02554740384221077
0.75,0.06068293750286102
0.75,0.0005683856434188783
0.75,0.014304045587778091
0.75,-0.03327638655900955
0.75,-0.015442933887243271
0.75,0.03703901916742325
0.75,-0.022261451929807663
0.75,0.06133216246962547
0.75,0.06586967408657074
0.75,0.028954897075891495
0.75,0.04385976865887642
0.75,0.04858292639255524
0.75,0.002412853529676795
0.75,0.01027902215719223
0.75,0.040148552507162094
0.75,0.01595943793654442
0.75,0.05621428042650223
0.75,0.038497257977724075
0.75,0.0021057138219475746
0.75,0.06026408076286316
0.75,0.06881403923034668
0.75,0.05599173903465271
0.75,-0.007913275621831417
0.75,0.058872975409030914
0.75,0.06627996265888214
0.75,-0.03313445672392845
0.75,0.012383577413856983
0.75,-0.014958721585571766
0.75,0.06556718796491623
0.75,-0.03452594578266144
0.75,0.0158618725836277
0.75,0.044586073607206345
0.75,0.07446794956922531
0.75,-0.007813296280801296
0.75,0.06302358955144882
0.75,0.06812085211277008
0.75,0.0405760295689106
0.75,0.035000160336494446
0.75,0.03299318253993988
0.75,-0.035340212285518646
0.75,0.05759323388338089
0.75,0.014889766462147236
0.75,0.0005995595711283386
0.75,-0.020941998809576035
0.75,0.050036102533340454
0.75,0.00016987640992738307
0.75,0.04238477721810341
0.75,-0.025982743129134178
0.75,-0.012160345911979675
0.75,0.01565154641866684
0.75,-0.012235977686941624
0.75,0.035626985132694244
0.75,-0.007950364612042904
0.75,-0.0019847890362143517
0.75,0.01113551203161478
0.75,-0.03170646354556084
0.75,-0.026233697310090065
0.75,0.037296220660209656
0.75,0.0478820875287056
0.75,0.0012103456538170576
0.75,-0.024949388578534126
0.75,0.06158585473895073
0.75,0.07497058808803558
0.75,0.032005421817302704
0.75,0.009096147492527962
0.75,-0.012546537443995476
0.75,0.027539078146219254
0.75,0.0020174088422209024
0.75,0.06031195819377899
0.75,0.07359083741903305
0.75,0.02374684251844883
0.75,0.006935829296708107
0.75,0.012207744643092155
0.75,0.05647028982639313
0.75,0.0004883619258180261
0.75,0.07469800859689713
0.75,0.03593701124191284
0.75,-0.0008733955910429358
0.75,0.025905584916472435
0.75,0.03007311373949051
0.75,-0.01778426766395569
0.75,0.007132931612432003
0.75,-0.026144806295633316
0.75,0.05701997131109238
0.75,-0.012668745592236519
0.75,-0.027879152446985245
0.75,0.007337355986237526
0.75,-0.011475276201963425
0.75,0.0319807343184948
0.75,-0.004411464091390371
0.75,-0.018154365941882133
0.75,0.011127646081149578
0.75,-0.020521890372037888
0.75,0.00969911552965641
0.75,0.00946667417883873
0.75,0.04038253426551819
0.75,0.03543952479958534
0.75,-0.020111512392759323
0.75,0.006897326558828354
0.75,0.022843435406684875
0.75,-0.006850966718047857
0.75,-0.031447649002075195
0.75,-0.02621159330010414
0.75,0.043744154274463654
0.75,-0.014710858464241028
0.75,-0.02808607555925846
0.75,0.003659691894426942
0.75,-0.004755618516355753
0.75,0.06204180419445038
0.75,0.06336595118045807
0.75,-0.013542763888835907
0.75,-0.029102809727191925
0.75,-0.03545660525560379
0.75,-0.0031008697114884853
0.75,-0.02721448615193367
0.75,0.0008979419362731278
0.75,4.823823110200465e-05
0.75,0.017582416534423828
0.75,0.03285544365644455
0.75,0.007985122501850128
0.75,0.06377516686916351
0.75,0.04666979983448982
0.75,0.022834550589323044
0.75,0.023365937173366547
0.75,-0.025226103141903877
0.75,-0.036133769899606705
0.75,0.04001736640930176
0.75,0.07363368570804596
0.75,0.005575761664658785
0.75,0.07067108154296875
0.75,-0.007783872541040182
0.75,0.058142904192209244
0.75,0.013633949682116508
0.75,-0.02519407868385315
0.75,0.04885910823941231
0.75,0.0514950156211853
0.75,-0.03123372793197632
0.75,-0.021754279732704163
0.75,-0.012522739358246326
0.75,0.039458245038986206
0.75,0.04486018791794777
0.75,-0.03196193650364876
0.75,0.014189930632710457
0.75,0.003538704477250576
0.75,0.05715281143784523
0.75,0.013037030585110188
0.75,-0.025929588824510574
0.75,-0.027956772595643997
0.75,0.05972474813461304
0.75,0.01516595296561718
0.75,0.06384960561990738
0.75,0.002750650979578495
0.75,-0.037188634276390076
0.75,0.04853885620832443
0.75,0.07334379106760025
0.75,0.07078653573989868
0.75,-0.0032026865519583225
0.75,-0.03343598544597626
0.75,-0.027323758229613304
0.75,-0.013988789170980453
0.75,0.03397652879357338
0.75,-0.02039322629570961
0.75,-4.524346877587959e-05
0.75,-0.01919592171907425
0.75,0.02066108211874962
0.75,-0.0084367161616683
0.75,0.06729578971862793
0.75,0.00980188325047493
0.75,-0.0037728101015090942
0.75,0.005462270230054855
0.75,0.04581158608198166
0.75,0.030677055940032005
0.75,0.020413219928741455
0.75,0.07161714881658554
0.75,0.013230719603598118
0.75,0.01822703704237938
0.75,0.032096683979034424
0.75,-0.0025206678546965122
0.75,0.05467306450009346
0.75,0.026866687461733818
0.75,-0.0235932357609272
0.75,0.05068734660744667
0.75,0.018703747540712357
0.75,0.04473257064819336
0.75,0.07172603160142899
0.75,0.06808050721883774
0.75,0.052900590002536774
0.75,-0.0025670030154287815
0.75,-0.009412637911736965
0.75,-0.024600286036729813
0.75,0.03863191604614258
0.75,-0.027391847223043442
0.75,0.0012192572467029095
0.75,0.04341225326061249
0.75,-0.03555256873369217
0.75,0.06508190929889679
0.75,0.03352751582860947
0.75,0.010349953547120094
0.75,0.04837421327829361
0.75,0.05460625886917114
0.75,0.06341388821601868
0.75,-0.010534914210438728
0.75,0.014337142929434776
0.75,0.06272827088832855
0.75,-0.01871127262711525
0.75,0.032702669501304626
0.75,0.04267121106386185
0.75,0.026143860071897507
0.75,-0.0018466687761247158
0.75,-0.021803859621286392
0.75,0.0023584046866744757
0.75,-0.00436342554166913
0.75,0.032643791288137436
0.75,0.02515905350446701
0.75,-0.024544481188058853
0.75,0.008887123316526413
0.75,0.046792417764663696
0.75,-0.02381330542266369
0.75,0.0033421386033296585
0.75,-0.006481264717876911
0.75,0.06741584837436676
0.75,0.036407217383384705
0.75,-0.01317363791167736
0.75,0.051360905170440674
0.75,-0.0024595335125923157
0.75,0.0219412874430418
0.75,0.055432334542274475
0.75,0.06298257410526276
0.75,0.00017066765576601028
0.75,0.049056291580200195
0.75,0.059165045619010925
0.75,0.0698736384510994
0.75,0.06161200627684593
0.75,0.041815511882305145
0.75,-0.008037046529352665
0.75,-0.025265157222747803
0.75,-0.02119096741080284
0.75,0.061112575232982635
0.75,-0.025726592168211937
0.75,-0.03670231252908707
0.75,-0.001970218028873205
0.75,0.057258158922195435
0.75,0.011207636445760727
0.75,0.06831926852464676
0.75,0.013521289452910423
0.75,0.055655624717473984
0.75,0.0556713342666626
0.75,-0.03270562365651131
0.75,-0.021822474896907806
0.75,0.02641247771680355
0.75,0.013774135150015354
0.75,0.04017360880970955
0.75,0.04701857641339302
0.75,0.04573238268494606
0.75,-0.03139789402484894
0.75,-0.011915319599211216
0.75,-0.018428560346364975
0.75,-0.013967148959636688
0.75,-0.026198748499155045
0.75,-0.008743896149098873
0.75,-0.02927587926387787
0.75,0.02775580622255802
0.75,-0.03383979573845863
0.75,0.05853996425867081
0.75,-0.026671478524804115
0.75,-0.02162766084074974
0.75,-0.036567866802215576
0.75,-0.03670704364776611
0.75,-0.013624873012304306
0.75,-0.002494583372026682
0.75,-0.0003752088232431561
0.75,0.00716841034591198
0.75,0.0727526992559433
0.75,-0.02820422686636448
0.75,-0.014447037130594254
0.75,0.04189112409949303
0.75,0.011370258405804634
0.75,-0.013515491969883442
0.75,0.0721823051571846
0.75,0.04951459914445877
0.75,0.03346998244524002
0.75,0.0032638786360621452
0.75,-0.018503248691558838
0.75,0.06626981496810913
0.75,0.011169186793267727
0.75,0.047556158155202866
0.75,0.05400664731860161
0.75,0.0747232735157013
0.75,-0.005499790422618389
0.75,0.0711059719324112
0.75,-0.021911390125751495
0.75,0.040391091257333755
0.75,0.06348539888858795
0.75,-2.0573846995830536e-05
0.75,-0.019608713686466217
0.75,-0.021197419613599777
0.75,0.07390745729207993
0.75,0.0488056018948555
0.75,0.0032788384705781937
0.75,0.06194639205932617
0.75,0.028288526460528374
0.75,0.04177841544151306
0.75,-0.03279297053813934
0.75,0.07162261009216309
0.75,-0.007477256469428539
0.75,0.02999008633196354
0.75,-0.008569974452257156
0.75,-0.03722882270812988
0.75,0.007212264463305473
0.75,-0.020601920783519745
0.75,-0.018787870183587074
0.75,0.019008083269000053
0.75,0.06580883264541626
0.75,-0.03239257261157036
0.75,-0.01568358764052391
0.75,0.006167778745293617
0.75,-0.02546032704412937
0.75,0.017804918810725212
0.75,-0.009005344472825527
0.75,-0.02690231055021286
0.75,-0.0020407200790941715
0.75,-0.019158652052283287
0.75,0.04003872722387314
0.75,0.06134882569313049
0.75,0.007899634540081024
0.75,0.03445445001125336
0.75,-0.03605883568525314
0.75,0.02983400970697403
0.75,-0.026222946122288704
0.75,0.02951020561158657
0.75,0.012358465231955051
0.75,0.007340447511523962
0.75,0.019387247040867805
0.75,-0.03185729682445526
0.75,0.012955129146575928
0.75,0.017506254836916924
0.75,0.017681797966361046
0.75,0.04811987280845642
0.75,0.0021505067124962807
0.75,-0.02747613564133644
0.75,-0.01259443536400795
0.75,0.04194854199886322
0.75,0.0004384326166473329
0.75,0.06991523504257202
0.75,0.07368820905685425
0.75,0.038131941109895706
0.75,0.07427927106618881
0.75,0.057091325521469116
0.75,-0.01458701491355896
0.75,0.04419713467359543
0.75,0.053970739245414734
0.75,0.05926373228430748
0.75,0.05025903880596161
0.75,0.035188764333724976
0.75,0.06578104943037033
0.75,0.015001358464360237
0.75,0.01967831328511238
0.75,-0.008964547887444496
0.75,0.01757998764514923
0.75,0.017615508288145065
0.75,0.011698132380843163
0.75,-0.019391166046261787
0.75,0.005455203354358673
0.75,0.00659186951816082
0.75,0.047171708196401596
0.75,0.07168367505073547
0.75,0.06929505616426468
0.75,0.030991967767477036
0.75,0.030570324510335922
0.75,-0.02094600349664688
0.75,-0.029828619211912155
0.75,0.036865234375
0.75,-0.014486820437014103
0.75,-0.014585492201149464
0.75,0.04713419824838638
0.75,-0.016141187399625778
0.75,0.03303058445453644
0.75,0.0323026180267334
0.75,0.02417510375380516
0.75,0.04367625340819359
0.75,0.06345466524362564
0.75,0.06973142176866531
0.75,-0.02875819243490696
0.75,0.023521680384874344
0.75,-0.01507602259516716
0.75,0.07114763557910919
0.75,-0.02509753778576851
0.75,-0.017242494970560074
0.75,0.046177029609680176
0.75,-0.023757167160511017
0.75,0.06428048014640808
0.75,0.04167458415031433
0.75,-0.0017868822906166315
0.75,0.0053997887298464775
0.75,0.05782882124185562
0.75,-0.008740254677832127
0.75,-0.01239838544279337
0.75,-0.01725703850388527
0.75,0.023189667612314224
0.75,0.02916949801146984
0.75,-0.014827482402324677
0.75,-0.006958590354770422
0.75,-0.011823736131191254
0.75,0.008339684456586838
0.75,0.068097785115242
0.75,0.05829310417175293
0.75,0.02506103739142418
0.75,-0.01721533015370369
0.75,0.06442882865667343
0.75,0.024029815569519997
0.75,-0.01607092097401619
0.75,0.02891623042523861
0.75,-0.027833472937345505
0.75,0.060025520622730255
0.75,0.0055957576259970665
0.75,0.034517668187618256
0.75,0.033144593238830566
0.75,0.07385323941707611
0.75,-0.013682171702384949
0.75,0.04824744910001755
0.75,-0.00856526754796505
0.75,0.022553138434886932
0.75,-0.029563458636403084
0.75,0.010125800967216492
0.75,0.06309323012828827
0.75,0.01771191880106926
0.75,0.020428895950317383
0.75,0.006245435681194067
0.75,-0.02858038619160652
0.75,-0.013758990913629532
0.75,0.05274054408073425
0.75,0.014206312596797943
0.75,0.03720953315496445
0.75,0.020977683365345
0.75,0.012874534353613853
0.75,-0.036958642303943634
0.75,0.022780947387218475
0.75,-0.013054990209639072
0.75,0.04576019197702408
0.75,-0.021600261330604553
0.75,-0.023092936724424362
0.75,0.07493873685598373
0.75,0.0015377226518467069
0.75,-0.000515629188157618
0.75,0.044341910630464554
0.75,0.004550553858280182
0.75,-0.024771999567747116
0.75,0.04788142070174217
0.75,-0.03516681492328644
0.75,0.0031614648178219795
0.75,0.029391881078481674
0.75,-0.022241991013288498
0.75,-0.003464671317487955
0.75,0.02280190773308277
0.75,-0.033437103033065796
0.75,0.07263452559709549
0.75,0.025999685749411583
0.75,0.03256761655211449
0.75,0.03009374812245369
0.75,-0.009171507321298122
0.75,0.05114218592643738
0.75,0.049210987985134125
0.75,0.039231378585100174
0.75,0.028283754363656044
0.75,0.05825727432966232
0.75,-0.0053530605509877205
0.75,-0.0037803002633154392
0.75,-0.009830170311033726
0.75,-0.0279293954372406
0.75,0.066524937748909
0.75,-0.03589076176285744
0.75,0.015770047903060913
0.75,-0.02878572978079319
0.75,-0.024827741086483
0.75,0.016269877552986145
0.75,-0.03314674645662308
0.75,0.021953001618385315
0.75,0.05898967385292053
0.75,-0.018521949648857117
0.75,0.017275724560022354
0.75,-0.03132358938455582
0.75,0.006476936861872673
0.75,0.047735508531332016
0.75,0.02507946453988552
0.75,0.03555966913700104
0.75,-0.01921728625893593
0.75,0.054960981011390686
0.75,0.042755335569381714
0.75,-0.027994725853204727
0.75,0.04643266648054123
0.75,-0.002732038963586092
0.75,0.06827344745397568
0.75,0.016803789883852005
0.75,0.007336270064115524
0.75,0.0472726970911026
0.75,0.02655327133834362
0.75,-0.0029594299849122763
0.75,0.06630607694387436
0.75,0.0015773990890011191
0.75,0.06873345375061035
0.75,0.07075834274291992
0.75,0.0051728468388319016
0.75,0.0666024312376976
0.75,0.03166329115629196
0.75,-0.009853686206042767
0.75,0.01000913791358471
0.75,0.02682754024863243
0.75,0.028793327510356903
0.75,-0.027798643335700035
0.75,0.01967417635023594
0.75,0.06164727360010147
0.75,0.0072737811133265495
0.75,0.04745876044034958
0.75,0.06217169389128685
0.75,0.03950558602809906
0.75,-0.008676216937601566
0.75,0.05164321884512901
0.75,0.012067021802067757
0.75,0.01590605452656746
0.75,0.05287497863173485
0.75,-0.03618692606687546
0.75,0.05913715809583664
0.75,-0.03010319173336029
0.75,0.05177142843604088
0.75,0.0013596909120678902
0.75,0.04738190770149231
0.75,0.01092167291790247
0.75,-0.025661855936050415
0.75,0.02164575457572937
0.75,-0.018550902605056763
0.75,0.03315296024084091
0.75,0.06233524531126022
0.75,0.05268377065658569
0.75,0.01079968549311161
0.75,0.05225405842065811
0.75,-0.0025427155196666718
0.75,0.036886997520923615
0.75,0.008005548268556595
0.75,0.046711407601833344
0.75,-0.009282825514674187
0.75,-0.016717955470085144
0.75,0.00937341433018446
0.75,0.04533343017101288
0.75,0.05499269813299179
0.75,0.004873787052929401
0.75,0.021458884701132774
0.75,0.014686180278658867
0.75,-0.009856154210865498
0.75,-0.02006136253476143
0.75,-0.011203836649656296
0.75,0.03559902310371399
0.75,0.06974286586046219
0.75,-0.0016716010868549347
0.75,-0.03339990973472595
0.75,0.005007576197385788
0.75,0.004345090128481388
0.75,0.010844364762306213
0.75,0.013785948976874352
0.75,-0.013851579278707504
0.75,0.0458553284406662
0.75,0.004730342887341976
0.75,-0.018366925418376923
0.75,-0.00463585089892149
0.75,0.025857433676719666
0.75,0.01691838726401329
0.75,0.04413352161645889
0.75,0.01701122522354126
0.75,-0.0009769222233444452
0.75,0.07013419270515442
0.75,0.04128655418753624
0.75,-0.01842322386801243
0.75,0.06327737122774124
0.75,0.005430586636066437
0.75,-0.011735772714018822
0.75,0.06393081694841385
0.75,0.057641156017780304
0.75,0.05375826358795166
0.75,0.04105560854077339
0.75,0.014028683304786682
0.75,0.06470121443271637
0.75,0.06957459449768066
0.75,-0.01922903209924698
0.75,-0.02256271243095398
0.75,-0.017072122544050217
0.75,0.038903363049030304
0.75,-0.004588503390550613
0.75,0.031402572989463806
0.75,-0.029509657993912697
0.75,0.0028102027717977762
0.75,-0.0274032074958086
0.75,0.04094189032912254
0.75,0.06756487488746643
0.75,0.07318154722452164
0.75,0.05049394071102142
0.75,0.07393864542245865
0.75,0.06594214588403702
0.75,0.043435994535684586
0.75,0.0005819911020807922
0.75,-0.03264565020799637
0.75,0.05493782460689545
0.75,-0.018537364900112152
0.75,0.0006860809517093003
0.75,0.020350348204374313
0.75,-0.02419678494334221
0.75,-0.01346973329782486
0.75,0.020674265921115875
0.75,0.032057859003543854
0.75,0.0720512792468071
0.75,-0.0029887869022786617
0.75,0.020389890298247337
0.75,-0.026470201089978218
0.75,0.01752939447760582
0.75,-0.004683875944465399
0.75,-0.01877547800540924
0.75,0.04465431720018387
0.75,0.03534960001707077
0.75,0.04518341273069382
0.75,0.00627576420083642
0.75,0.020376130938529968
0.75,0.05238630622625351
0.75,-0.006058575119823217
0.75,-0.021199069917201996
0.75,0.029402293264865875
0.75,0.03418460115790367
0.75,0.031184718012809753
0.75,0.07047178596258163
0.75,0.02686440199613571
0.75,0.029672445729374886
0.75,0.04842197522521019
0.75,0.028001055121421814
0.75,0.045093316584825516
0.75,0.028309978544712067
0.75,-0.02839694358408451
0.75,0.025107990950345993
0.75,0.05497545748949051
0.75,-0.034584566950798035
0.75,0.06475597620010376
0.75,0.04562511295080185
0.75,0.012377159669995308
0.75,0.041205838322639465
0.75,0.0629170686006546
0.75,0.02838067337870598
0.75,-0.029845504090189934
0.75,-0.03375351056456566
0.75,0.053953178226947784
0.75,-0.020313885062932968
0.75,-0.016419479623436928
0.75,0.01728827878832817
0.75,0.07083895802497864
0.75,0.018589384853839874
0.75,0.03123626299202442
0.75,-0.005637890659272671
0.75,-0.010714448057115078
0.75,0.04079218953847885
0.75,-0.015605033375322819
0.75,0.05611492693424225
0.75,0.006582750007510185
0.75,0.031016623601317406
0.75,0.0579843670129776
0.75,0.07443135231733322
0.75,0.03902163356542587
0.75,0.0331483855843544
0.75,0.007737870328128338
0.75,0.04859244078397751
0.75,-0.02637287601828575
0.75,0.050731804221868515
0.75,0.03906647488474846
0.75,0.06396220624446869
0.75,0.018908781930804253
0.75,-0.028471771627664566
0.75,0.06188420206308365
0.75,-0.037425681948661804
0.75,0.02210792526602745
0.75,0.011058579199016094
0.75,0.05490874499082565
0.75,0.038553401827812195
0.75,-0.0009907691273838282
0.75,0.04864480346441269
0.75,-0.03419045731425285
0.75,0.02994784153997898
0.75,0.034821830689907074
0.75,0.023974159732460976
0.75,-0.021566808223724365
0.75,0.034053560346364975
0.75,0.05984281748533249
0.75,-0.020758457481861115
0.75,0.02367755025625229
0.75,0.02008785307407379
0.75,0.06019844114780426
0.75,0.033816270530223846
0.75,0.03954990208148956
0.75,0.06097520887851715
0.75,-0.018001466989517212
0.75,0.041800517588853836
0.75,0.008469998836517334
0.75,-0.016810685396194458
0.75,0.0202284287661314
0.75,0.0029379362240433693
0.75,-0.01184004358947277
0.75,0.06004606932401657
0.75,0.06090009957551956
0.75,0.05396819859743118
0.75,0.029421726241707802
0.75,-0.021476805210113525
0.75,0.010186982341110706
0.75,0.014710165560245514
0.75,0.07279898971319199
0.75,-0.0009392036590725183
0.75,0.015694040805101395
0.75,-0.02589563839137554
0.75,0.07038573175668716
0.75,0.014880826696753502
0.75,0.06012123078107834
0.75,0.010552232153713703
0.75,0.004773076623678207
0.75,0.018086671829223633
0.75,0.024361014366149902
0.75,0.0689363181591034
0.75,0.04612411931157112
0.75,-0.0026111924089491367
0.75,0.04476632922887802
0.75,0.060772113502025604
0.75,-0.02898365631699562
0.75,-0.02536773681640625
0.75,0.028145845979452133
0.75,-0.013511709868907928
0.75,0.03614429384469986
0.75,0.04632209241390228
0.75,0.027028605341911316
0.75,0.005913263652473688
0.75,0.00866062380373478
0.75,0.0034310335759073496
0.75,0.031993962824344635
0.75,0.014445485547184944
0.75,0.030383627861738205
0.75,0.04397621750831604
0.75,-0.02103162556886673
0.75,-0.018191970884799957
0.75,0.010777464136481285
0.75,0.030284050852060318
0.75,-0.019189484417438507
0.75,0.05821862071752548
0.75,0.007394969463348389
0.75,0.06945134699344635
0.75,-0.029912635684013367
0.75,-0.007685368414968252
0.75,-0.015869760885834694
0.75,0.016132762655615807
0.75,0.0222853422164917
0.75,-0.02426903322339058
0.75,0.06959149241447449
0.75,-0.023949025198817253
0.75,-0.03608684614300728
0.75,0.04558848589658737
0.75,0.011745748110115528
0.75,0.05264757201075554
0.75,0.05645981803536415
0.75,-0.0343032106757164
0.75,0.040697913616895676
0.75,0.07464911788702011
0.75,0.014918942004442215
0.75,0.012766154482960701
0.75,-0.0017517587402835488
0.75,0.03734121471643448
0.75,-0.019047897309064865
0.75,-0.020644228905439377
0.75,0.01199999451637268
0.75,-0.01718714088201523
0.75,0.055572472512722015
0.75,0.05643058568239212
0.75,0.0025733034126460552
0.75,0.011368924751877785
0.75,0.03800051659345627
0.75,-0.012670481577515602
0.75,0.06046965345740318
0.75,0.050386492162942886
0.75,0.06066308170557022
0.75,-0.011568375863134861
0.75,0.017093027010560036
0.75,0.0014734903816133738
0.75,0.031515467911958694
0.75,0.03169715404510498
0.75,-0.026889899745583534
0.75,0.033337414264678955
0.75,-0.016322873532772064
0.75,0.05322237312793732
0.75,-0.024457328021526337
0.75,-0.02007126808166504
0.75,0.05317540466785431
0.75,0.0704270452260971
0.75,0.004778193309903145
0.75,0.051254987716674805
0.75,-0.00921707134693861
0.75,-0.0036030528135597706
0.75,-0.026939895004034042
0.75,0.02856334112584591
0.75,-0.017211703583598137
0.75,0.03269577398896217
0.75,0.06731854379177094
0.75,0.0013872373383492231
0.75,0.06832952797412872
0.75,0.014833090826869011
0.75,0.046090494841337204
0.75,0.0048411451280117035
0.75,0.07005712389945984
0.75,0.0076109878718853
0.75,0.06552951037883759
0.75,-0.03118809685111046
0.75,-0.027198756113648415
0.75,0.019368190318346024
0.75,0.039001986384391785
0.75,-0.01058818306773901
0.75,-0.016707327216863632
0.75,0.062468111515045166
0.75,0.02652992494404316
0.75,0.05325719714164734
0.75,0.03406554460525513
0.75,-0.007157026790082455
0.75,0.039957452565431595
0.75,0.0012631984427571297
0.75,0.07186037302017212
0.75,0.06717206537723541
0.75,-0.0185465719550848
0.75,0.041014380753040314
0.75,0.029328931123018265
0.75,0.007058627903461456
0.75,-0.008297945372760296
0.75,-0.016280997544527054
0.75,0.008811659179627895
0.75,0.07100094109773636
0.75,0.01855485700070858
0.75,0.06763648241758347
0.75,0.008236948400735855
0.75,0.049054548144340515
0.75,-0.03049030900001526
0.75,0.017986739054322243
0.75,0.0006087126093916595
0.75,-0.03462892398238182
0.75,-0.027219697833061218
0.75,0.018320947885513306
0.75,0.05099553242325783
0.75,-0.007107325829565525
0.75,0.028704747557640076
0.75,-0.02720102295279503
0.75,0.04181675240397453
0.75,0.06495978683233261
0.75,-0.018225565552711487
0.75,-0.03427570313215256
0.75,-0.02241973578929901
0.75,0.04482656717300415
0.75,0.03188702464103699
0.75,0.037897273898124695
0.75,-0.032943833619356155
0.75,0.024388186633586884
0.75,0.07009667158126831
0.75,0.04170773923397064
0.75,-0.013767506927251816
0.75,0.013467108830809593
0.75,0.07189667224884033
0.75,0.06338755786418915
0.75,0.01196395792067051
0.75,0.04770297557115555
0.75,0.03627515211701393
0.75,0.005442220717668533
0.75,0.06015896424651146
0.75,0.04348352178931236
0.75,0.06074962019920349
0.75,-0.03637520223855972
0.75,0.05109792575240135
0.75,-0.007313929498195648
0.75,0.007585044950246811
0.75,-0.02101917937397957
0.75,-0.01454153098165989
0.75,0.02080845646560192
0.75,0.044400542974472046
0.75,0.014068608172237873
0.75,0.052866287529468536
0.75,0.014135763980448246
0.75,0.02271202579140663
0.75,0.029822470620274544
0.75,0.02771560102701187
0.75,0.0666160136461258
0.75,0.06839139759540558
0.75,-0.013235524296760559
0.75,0.04449647292494774
0.75,-0.022900748997926712
0.75,0.002009824849665165
0.75,0.030595891177654266
0.75,0.013417099602520466
0.75,-0.020007215440273285
0.75,0.03977850824594498
0.75,-0.010388867929577827
0.75,0.01387244462966919
0.75,0.011097592301666737
0.75,0.0104812141507864
0.75,0.06517086923122406
0.75,0.0521773025393486
0.75,-0.01264956034719944
0.75,0.02568962797522545
0.75,0.016708826646208763
0.75,-0.003783418331295252
0.75,-0.0328950360417366
0.75,0.05091401934623718
0.75,0.06727197021245956
0.75,0.0697663426399231
0.75,0.05632731691002846
0.75,-0.02451314777135849
0.75,0.020502744242548943
0.75,0.06873995065689087
0.75,0.0054361457005143166
0.75,0.010701389983296394
0.75,-0.021874267607927322
0.75,0.07103254646062851
0.75,-0.007757171057164669
0.75,0.014598344452679157
0.75,-0.023039542138576508
0.75,0.04163111746311188
0.75,0.022177670150995255
0.75,0.062416598200798035
0.75,-0.0369068905711174
0.75,0.05842427909374237
0.75,0.028884407132864
0.75,0.016112813726067543
0.75,0.014595769345760345
0.75,0.054668329656124115
0.75,-0.030221952125430107
0.75,-0.009406005963683128
0.75,0.01196073368191719
0.75,0.03796396777033806
0.75,0.01011025719344616
0.75,-0.029582971706986427
0.75,0.06546812504529953
0.75,-0.003961986396461725
0.75,0.006361192557960749
0.75,0.04654167219996452
0.75,0.023408930748701096
0.75,0.019684933125972748
0.75,-0.030725907534360886
0.75,-0.022897720336914062
0.75,0.002210373757407069
0.75,0.06121131032705307
0.75,0.03692064434289932
0.75,0.05423751473426819
0.75,0.054249100387096405
0.75,-0.03228846937417984
0.75,-0.0012771753827109933
0.75,-0.035889629274606705
0.75,0.02768460288643837
0.75,0.03704679012298584
0.75,-0.008199869655072689
0.75,0.057705704122781754
0.75,0.061147160828113556
0.75,0.005850641056895256
0.75,-0.030604682862758636
